year,month,day,rh,precip,tmean,tmax,tmin,date
2013,4,7,61.6,1.1,11.6,15.6,3.6,2013-04-07
2013,4,8,60.0,0.0,11.1,15.6,3.0,2013-04-08
2013,4,9,55.6,0.0,11.2,15.4,2.8,2013-04-09
2013,4,10,53.5,0.0,11.5,16.0,2.6,2013-04-10
2013,4,11,51.9,0.0,11.9,16.6,2.6,2013-04-11
2013,4,12,55.4,0.0,11.1,18.0,2.4,2013-04-12
2013,4,13,60.9,0.0,10.4,15.0,0.4,2013-04-13
2013,4,14,,0.0,,16.0,5.6,2013-04-14
2013,4,15,58.9,0.0,11.1,16.2,2.6,2013-04-15
2013,4,16,55.7,0.0,10.9,16.0,3.6,2013-04-16
2013,4,17,63.9,0.0,10.4,14.0,4.8,2013-04-17
2013,4,18,72.1,0.0,9.0,13.8,1.6,2013-04-18
2013,4,19,,7.8,,13.6,5.8,2013-04-19
2013,4,20,59.9,0.0,9.6,15.0,1.6,2013-04-20
2013,4,21,64.3,0.0,9.7,14.8,1.8,2013-04-21
2013,4,22,58.7,0.0,9.7,15.4,2.4,2013-04-22
2013,4,23,59.1,0.0,9.1,14.8,2.6,2013-04-23
2013,4,24,59.4,0.0,9.4,15.0,2.8,2013-04-24
2013,4,25,57.5,0.0,9.6,15.6,1.8,2013-04-25
2013,4,26,52.1,0.0,10.2,15.4,2.0,2013-04-26
2013,4,27,50.1,0.0,10.3,15.8,1.8,2013-04-27
2013,4,28,50.9,0.0,10.4,16.6,1.4,2013-04-28
2013,4,29,54.9,0.0,10.9,16.6,2.8,2013-04-29
2013,4,30,51.7,0.0,10.6,16.0,3.0,2013-04-30
2013,5,1,60.8,1.0,10.7,16.2,4.4,2013-05-01
2013,5,2,65.6,0.0,10.9,15.4,5.6,2013-05-02
2013,5,3,61.6,0.0,10.3,13.8,4.0,2013-05-03
2013,5,4,65.9,3.5,10.1,16.8,3.8,2013-05-04
2013,5,5,58.5,0.0,9.5,14.8,1.6,2013-05-05
2013,5,6,68.4,0.0,9.5,15.6,3.8,2013-05-06
2013,5,7,,0.0,,,2.4,2013-05-07
2013,5,8,60.5,0.0,9.3,15.4,2.4,2013-05-08
2013,5,9,56.4,0.0,10.6,16.2,3.0,2013-05-09
2013,5,10,55.3,0.0,10.0,15.8,2.6,2013-05-10
2013,5,11,63.7,,9.9,16.6,2.8,2013-05-11
2013,5,12,56.6,0.0,10.6,15.8,3.8,2013-05-12
2013,5,13,62.6,0.0,10.0,16.2,2.0,2013-05-13
2013,5,14,59.9,0.0,10.2,15.8,3.4,2013-05-14
2013,5,15,,7.8,,15.6,5.4,2013-05-15
2013,5,16,72.0,0.5,9.1,13.4,5.6,2013-05-16
2013,5,17,64.9,2.7,10.1,14.8,6.8,2013-05-17
2013,5,18,68.4,6.6,10.3,15.8,5.8,2013-05-18
2013,5,19,57.2,0.3,10.5,13.4,4.2,2013-05-19
2013,5,20,62.6,0.0,10.3,14.2,6.4,2013-05-20
2013,5,21,59.0,0.0,10.7,14.8,3.4,2013-05-21
2013,5,22,58.9,0.0,10.6,14.6,3.0,2013-05-22
2013,5,23,57.7,0.0,10.3,16.6,3.2,2013-05-23
2013,5,24,58.6,0.0,10.0,14.8,4.6,2013-05-24
2013,5,25,69.1,,9.3,14.6,3.4,2013-05-25
2013,5,26,62.3,0.0,8.7,16.4,1.2,2013-05-26
2013,5,27,57.9,0.0,9.0,15.6,0.8,2013-05-27
2013,5,28,,0.0,,14.0,-1.4,2013-05-28
2013,5,29,,0.0,,16.0,-1.0,2013-05-29
2013,5,30,,0.0,,14.4,-1.4,2013-05-30
2013,5,31,,0.0,,16.4,-1.6,2013-05-31
2013,6,1,50.7,0.0,6.8,13.2,-1.6,2013-06-01
2013,6,2,45.2,0.0,7.3,15.2,-1.8,2013-06-02
2013,6,3,51.7,0.0,7.6,15.4,-0.8,2013-06-03
2013,6,4,,0.0,,13.8,,2013-06-04
2013,6,5,61.2,0.0,7.3,13.4,0.6,2013-06-05
2013,6,6,,0.2,,,4.0,2013-06-06
2013,6,7,64.4,,8.2,13.8,2.2,2013-06-07
2013,6,8,70.8,0.0,8.1,13.4,2.4,2013-06-08
2013,6,9,73.0,1.8,6.9,14.2,2.4,2013-06-09
2013,6,10,71.8,0.1,7.7,12.6,4.0,2013-06-10
2013,6,11,71.8,1.2,7.7,13.8,2.0,2013-06-11
2013,6,12,78.6,6.2,7.1,11.6,3.0,2013-06-12
2013,6,13,80.1,3.0,7.3,9.8,4.8,2013-06-13
2013,6,14,61.7,0.0,8.5,15.0,1.8,2013-06-14
2013,6,15,50.8,0.0,9.5,15.2,2.6,2013-06-15
2013,6,16,48.1,0.0,7.3,13.4,-2.6,2013-06-16
2013,6,17,55.7,0.0,7.1,13.6,-1.2,2013-06-17
2013,6,18,42.8,0.0,9.0,16.0,2.4,2013-06-18
2013,6,19,64.4,0.0,8.2,14.0,4.0,2013-06-19
2013,6,20,48.7,0.0,10.0,16.4,1.0,2013-06-20
2013,6,21,49.1,0.0,7.9,16.6,0.8,2013-06-21
2013,6,22,61.7,0.0,9.3,15.2,1.4,2013-06-22
2013,6,23,74.5,0.0,7.3,12.8,2.0,2013-06-23
2013,6,24,51.3,0.0,8.9,16.6,1.4,2013-06-24
2013,6,25,54.1,0.0,9.4,16.8,2.6,2013-06-25
2013,6,26,47.0,0.0,7.9,15.4,-1.0,2013-06-26
2013,6,27,49.4,0.0,6.5,14.4,-3.0,2013-06-27
2013,6,28,52.3,0.0,5.8,12.4,-3.0,2013-06-28
2013,6,29,54.6,0.0,6.9,14.2,-2.6,2013-06-29
2013,6,30,59.3,0.0,7.0,14.0,-1.4,2013-06-30
2013,7,1,58.5,0.0,6.8,12.8,-1.6,2013-07-01
2013,7,2,63.2,,8.5,12.6,2.6,2013-07-02
2013,7,3,,0.0,,,2.0,2013-07-03
2013,7,4,66.4,0.0,8.5,12.8,3.2,2013-07-04
2013,7,5,57.9,0.0,8.7,13.8,3.0,2013-07-05
2013,7,6,71.7,0.0,8.7,13.8,3.6,2013-07-06
2013,7,7,61.3,0.0,9.1,14.0,3.4,2013-07-07
2013,7,8,65.7,0.0,7.8,13.4,1.0,2013-07-08
2013,7,9,67.2,0.0,8.2,14.0,0.8,2013-07-09
2013,7,10,55.9,0.0,8.1,14.0,0.6,2013-07-10
2013,7,11,56.1,0.0,7.4,14.0,0.0,2013-07-11
2013,7,12,56.4,0.0,8.1,14.2,0.0,2013-07-12
2013,7,13,52.4,0.0,7.7,13.6,-0.2,2013-07-13
2013,7,14,59.9,0.6,7.0,13.0,0.2,2013-07-14
2013,7,15,65.3,0.0,7.2,12.4,2.8,2013-07-15
2013,7,16,66.9,,8.2,12.8,2.4,2013-07-16
2013,7,17,55.6,0.0,7.1,13.6,1.2,2013-07-17
2013,7,18,,0.9,,13.2,,2013-07-18
2013,7,19,70.2,0.0,6.6,12.6,2.0,2013-07-19
2013,7,20,59.6,0.0,8.1,13.0,2.4,2013-07-20
2013,7,21,50.5,0.0,7.3,16.2,-1.4,2013-07-21
2013,7,22,59.6,0.0,7.4,12.6,1.0,2013-07-22
2013,7,23,41.9,0.0,9.3,16.8,1.4,2013-07-23
2013,7,24,57.8,0.0,7.7,13.0,0.4,2013-07-24
2013,7,25,68.7,0.0,8.1,14.2,2.2,2013-07-25
2013,7,26,57.1,0.0,8.6,15.4,1.4,2013-07-26
2013,7,27,61.0,0.0,8.4,14.8,1.4,2013-07-27
2013,7,28,56.7,0.0,7.7,13.8,1.4,2013-07-28
2013,7,29,51.7,0.0,8.3,14.8,-0.8,2013-07-29
2013,7,30,57.9,0.0,7.6,14.4,-1.0,2013-07-30
2013,7,31,51.9,0.0,8.2,15.2,-0.8,2013-07-31
2013,8,1,45.3,0.0,8.9,16.6,0.6,2013-08-01
2013,8,2,48.6,0.0,9.3,15.2,0.8,2013-08-02
2013,8,3,62.8,0.0,9.2,14.6,2.4,2013-08-03
2013,8,4,55.2,0.0,8.2,14.4,-0.2,2013-08-04
2013,8,5,61.9,,8.7,14.6,1.6,2013-08-05
2013,8,6,63.0,0.0,8.9,14.6,4.6,2013-08-06
2013,8,7,60.7,,8.8,15.2,2.6,2013-08-07
2013,8,8,58.9,0.0,9.7,15.0,2.4,2013-08-08
2013,8,9,63.9,0.0,9.1,14.4,3.4,2013-08-09
2013,8,10,61.5,0.0,7.3,13.0,1.4,2013-08-10
2013,8,11,50.8,0.0,7.4,14.2,-1.0,2013-08-11
2013,8,12,50.6,0.0,7.5,16.0,-2.0,2013-08-12
2013,8,13,44.0,0.0,8.3,16.2,-2.6,2013-08-13
2013,8,14,45.8,0.0,8.2,15.6,-1.8,2013-08-14
2013,8,15,49.9,0.0,9.3,16.0,0.8,2013-08-15
2013,8,16,51.6,0.0,8.6,14.8,0.0,2013-08-16
2013,8,17,57.0,0.0,9.0,15.8,1.0,2013-08-17
2013,8,18,52.8,0.0,9.5,15.2,1.0,2013-08-18
2013,8,19,50.4,0.0,9.2,15.6,-0.2,2013-08-19
2013,8,20,49.0,0.0,9.1,16.2,0.2,2013-08-20
2013,8,21,47.5,0.0,9.5,15.6,0.4,2013-08-21
2013,8,22,53.5,0.0,9.6,16.0,1.0,2013-08-22
2013,8,23,70.2,0.2,7.9,16.0,3.0,2013-08-23
2013,8,24,65.5,0.0,6.9,12.8,2.2,2013-08-24
2013,8,25,61.9,0.0,8.0,13.8,2.8,2013-08-25
2013,8,26,43.9,0.0,7.8,14.4,-0.8,2013-08-26
2013,8,27,51.2,0.0,7.9,13.8,-0.4,2013-08-27
2013,8,28,,4.3,,6.4,3.0,2013-08-28
2013,8,29,69.4,0.0,6.5,13.2,-0.4,2013-08-29
2013,8,30,60.1,0.0,8.3,13.0,1.6,2013-08-30
2013,8,31,59.3,0.0,9.1,15.2,0.6,2013-08-31
2013,9,1,48.7,0.0,9.3,15.6,2.4,2013-09-01
2013,9,2,46.9,0.0,7.3,14.8,-2.0,2013-09-02
2013,9,3,42.3,0.0,7.0,14.6,-2.0,2013-09-03
2013,9,4,50.7,0.0,8.8,14.0,1.0,2013-09-04
2013,9,5,49.2,0.0,10.0,15.6,1.0,2013-09-05
2013,9,6,58.1,0.0,8.9,16.0,1.6,2013-09-06
2013,9,7,51.1,0.0,10.1,16.0,0.8,2013-09-07
2013,9,8,54.8,0.9,8.9,15.4,1.4,2013-09-08
2013,9,9,61.3,1.9,9.1,14.4,4.4,2013-09-09
2013,9,10,53.4,0.0,9.7,15.0,5.0,2013-09-10
2013,9,11,51.1,0.0,9.1,14.8,2.4,2013-09-11
2013,9,12,53.1,0.0,9.0,15.6,2.4,2013-09-12
2013,9,13,47.3,0.0,10.2,16.6,2.0,2013-09-13
2013,9,14,54.5,0.0,9.3,16.4,2.4,2013-09-14
2013,9,15,51.5,0.0,10.1,17.2,2.4,2013-09-15
2013,9,16,45.2,0.0,10.9,19.8,1.6,2013-09-16
2013,9,17,49.1,0.0,10.3,18.8,2.0,2013-09-17
2013,9,18,43.8,0.0,10.5,17.4,0.4,2013-09-18
2013,9,19,45.9,0.0,11.3,16.8,4.4,2013-09-19
2013,9,20,44.6,0.0,11.1,18.4,3.0,2013-09-20
2013,9,21,42.6,0.0,12.4,19.6,4.4,2013-09-21
2013,9,22,49.0,0.0,11.5,17.4,3.2,2013-09-22
2013,9,23,62.2,0.0,12.3,19.4,5.4,2013-09-23
2013,9,24,,7.8,,18.0,3.8,2013-09-24
2013,9,25,62.6,1.0,11.2,17.6,4.0,2013-09-25
2013,9,26,,0.0,,18.0,3.4,2013-09-26
2013,9,27,53.3,0.0,12.5,17.2,5.0,2013-09-27
2013,9,28,50.8,0.0,12.1,18.6,1.6,2013-09-28
2013,9,29,52.5,0.0,11.9,18.2,1.4,2013-09-29
2013,9,30,55.3,0.0,11.2,17.0,2.0,2013-09-30
2013,10,1,41.2,0.0,13.1,20.2,2.2,2013-10-01
2013,10,2,56.6,0.0,12.2,17.4,3.6,2013-10-02
2013,10,3,56.8,0.0,11.7,18.2,2.8,2013-10-03
2013,10,4,55.9,0.0,12.9,17.8,5.6,2013-10-04
2013,10,5,60.8,0.0,11.7,16.4,6.2,2013-10-05
2013,10,6,55.2,,12.5,16.4,5.4,2013-10-06
2013,10,7,61.6,0.0,11.2,16.0,4.6,2013-10-07
2013,10,8,52.7,0.0,11.6,17.6,2.2,2013-10-08
2013,10,9,60.3,0.0,11.5,17.0,3.0,2013-10-09
2013,10,10,57.0,0.0,11.5,15.4,6.2,2013-10-10
2013,10,11,56.0,0.1,10.8,16.2,2.4,2013-10-11
2013,10,12,49.0,0.4,11.7,18.0,2.4,2013-10-12
2013,10,13,86.4,5.6,7.0,12.2,5.2,2013-10-13
2013,10,14,78.5,1.3,6.8,12.0,2.8,2013-10-14
2013,10,15,78.1,0.0,8.9,15.0,3.0,2013-10-15
2013,10,16,55.7,0.0,12.9,18.2,2.0,2013-10-16
2013,10,17,48.3,0.0,13.2,18.8,2.6,2013-10-17
2013,10,18,54.2,0.0,12.9,17.4,2.0,2013-10-18
2013,10,19,67.8,0.0,12.1,17.8,5.8,2013-10-19
2013,10,20,55.0,0.0,13.2,18.6,4.6,2013-10-20
2013,10,21,63.4,0.0,13.8,18.8,5.4,2013-10-21
2013,10,22,56.2,0.0,12.5,16.2,5.6,2013-10-22
2013,10,23,54.0,0.3,13.3,19.0,4.6,2013-10-23
2013,10,24,72.5,7.0,10.6,15.8,5.6,2013-10-24
2013,10,25,70.7,6.8,10.7,16.8,4.8,2013-10-25
2013,10,26,64.8,0.0,12.7,18.6,5.4,2013-10-26
2013,10,27,72.8,11.3,11.9,15.6,7.0,2013-10-27
2013,10,28,79.8,0.1,9.8,14.8,6.0,2013-10-28
2013,10,29,,0.0,,16.2,5.6,2013-10-29
2013,10,30,54.0,0.0,12.9,18.4,6.4,2013-10-30
2013,10,31,55.1,0.0,11.9,18.2,7.6,2013-10-31
2013,11,1,59.7,0.0,11.7,17.8,4.6,2013-11-01
2013,11,2,54.0,0.0,12.4,17.8,4.2,2013-11-02
2013,11,3,,1.4,,15.2,6.0,2013-11-03
2013,11,4,68.8,0.5,10.5,15.4,6.0,2013-11-04
2013,11,5,,4.4,,15.6,4.6,2013-11-05
2013,11,6,68.8,0.0,12.1,16.6,4.0,2013-11-06
2013,11,7,58.7,0.0,12.1,18.2,3.8,2013-11-07
2013,11,8,56.8,0.0,12.4,18.4,5.4,2013-11-08
2013,11,9,59.2,0.0,12.3,18.8,5.2,2013-11-09
2013,11,10,61.9,0.0,12.1,17.8,4.4,2013-11-10
2013,11,11,55.8,0.0,13.0,18.6,5.6,2013-11-11
2013,11,12,,0.0,,16.6,5.6,2013-11-12
2013,11,13,58.7,0.0,12.9,18.8,6.0,2013-11-13
2013,11,14,,0.0,,17.8,5.8,2013-11-14
2013,11,15,,1.9,,18.2,6.0,2013-11-15
2013,11,16,66.0,0.0,12.3,18.0,6.6,2013-11-16
2013,11,17,64.9,0.0,13.2,17.2,7.0,2013-11-17
2013,11,18,56.4,0.0,14.3,19.8,6.6,2013-11-18
2013,11,19,51.2,0.0,14.1,18.6,6.8,2013-11-19
2013,11,20,55.0,24.3,12.8,17.4,3.6,2013-11-20
2013,11,21,81.1,26.0,9.0,13.6,5.4,2013-11-21
2013,11,22,80.7,2.8,9.3,13.8,4.0,2013-11-22
2013,11,23,59.9,0.0,11.1,15.8,2.4,2013-11-23
2013,11,24,53.5,0.0,12.5,17.2,3.6,2013-11-24
2013,11,25,57.1,0.0,12.3,16.0,4.4,2013-11-25
2013,11,26,57.2,0.0,13.3,18.4,7.4,2013-11-26
2013,11,27,50.1,0.0,14.2,19.6,6.0,2013-11-27
2013,11,28,56.3,0.0,14.3,18.2,6.6,2013-11-28
2013,11,29,,0.0,,18.0,7.4,2013-11-29
2013,11,30,,0.1,,17.2,8.0,2013-11-30
2013,12,1,63.1,0.0,12.6,17.6,7.2,2013-12-01
2013,12,2,63.4,0.0,12.9,17.8,6.8,2013-12-02
2013,12,3,68.6,1.0,11.7,15.4,8.0,2013-12-03
2013,12,4,75.5,2.0,11.0,15.2,6.8,2013-12-04
2013,12,5,58.5,,13.6,18.2,6.4,2013-12-05
2013,12,6,65.3,,13.1,17.2,7.4,2013-12-06
2013,12,7,70.8,2.2,11.6,16.4,7.6,2013-12-07
2013,12,8,74.8,5.7,10.9,15.8,6.4,2013-12-08
2013,12,9,72.1,0.4,10.7,15.6,6.4,2013-12-09
2013,12,10,,1.2,,16.8,7.2,2013-12-10
2013,12,11,82.6,1.4,8.5,13.0,6.4,2013-12-11
2013,12,12,72.8,0.0,10.7,14.8,7.6,2013-12-12
2013,12,13,62.7,0.0,11.5,16.2,5.0,2013-12-13
2013,12,14,,3.5,,17.0,7.0,2013-12-14
2013,12,15,76.3,1.8,8.9,14.6,4.8,2013-12-15
2013,12,16,64.4,3.4,11.7,16.4,6.6,2013-12-16
2013,12,17,47.9,0.0,12.7,15.8,5.4,2013-12-17
2013,12,18,,0.0,,17.2,5.8,2013-12-18
2013,12,19,61.1,0.0,12.0,16.8,6.2,2013-12-19
2013,12,20,58.1,16.4,12.3,16.0,6.8,2013-12-20
2013,12,21,74.7,1.2,10.3,14.8,7.0,2013-12-21
2013,12,22,64.3,3.0,12.1,16.0,7.6,2013-12-22
2013,12,23,74.8,5.8,10.4,15.4,6.6,2013-12-23
2013,12,24,73.3,12.9,10.1,14.4,5.8,2013-12-24
2013,12,25,77.8,0.2,9.0,15.4,1.4,2013-12-25
2013,12,26,61.5,0.0,12.3,16.2,5.6,2013-12-26
2013,12,27,70.5,0.8,11.4,15.8,7.2,2013-12-27
2013,12,28,79.2,3.4,10.1,15.0,7.0,2013-12-28
2013,12,29,,41.0,,18.0,5.8,2013-12-29
2013,12,30,76.5,9.8,9.7,15.2,5.6,2013-12-30
2013,12,31,71.3,,10.7,15.4,6.6,2013-12-31
2014,1,1,74.4,0.0,9.9,14.2,5.2,2014-01-01
2014,1,2,62.0,0.0,12.5,17.4,5.4,2014-01-02
2014,1,3,,2.5,,16.6,5.0,2014-01-03
2014,1,4,79.9,1.8,10.0,13.8,6.4,2014-01-04
2014,1,5,72.9,7.3,11.0,14.6,7.2,2014-01-05
2014,1,6,75.5,11.1,10.5,15.0,7.0,2014-01-06
2014,1,7,68.9,0.0,11.5,14.0,6.8,2014-01-07
2014,1,8,65.5,3.2,11.7,14.2,7.8,2014-01-08
2014,1,9,65.9,3.6,11.8,16.6,6.0,2014-01-09
2014,1,10,65.4,0.0,11.9,15.0,6.4,2014-01-10
2014,1,11,67.2,1.9,12.2,16.2,7.6,2014-01-11
2014,1,12,,7.6,,,6.6,2014-01-12
2014,1,13,66.4,0.0,11.9,15.6,5.0,2014-01-13
2014,1,14,65.6,,12.7,15.6,8.8,2014-01-14
2014,1,15,80.6,7.7,9.4,15.8,5.4,2014-01-15
2014,1,16,81.3,18.6,8.5,13.2,5.8,2014-01-16
2014,1,17,79.3,1.0,9.8,13.8,5.4,2014-01-17
2014,1,18,78.9,5.2,10.2,14.0,6.4,2014-01-18
2014,1,19,71.9,0.8,10.6,15.0,6.0,2014-01-19
2014,1,20,74.0,0.0,11.7,16.8,7.8,2014-01-20
2014,1,21,61.0,22.3,12.9,18.0,8.2,2014-01-21
2014,1,22,84.1,4.1,8.1,12.6,4.0,2014-01-22
2014,1,23,,14.5,,15.8,,2014-01-23
2014,1,24,62.3,0.0,11.4,18.4,4.0,2014-01-24
2014,1,25,64.1,0.0,10.9,16.2,5.0,2014-01-25
2014,1,26,71.0,0.0,10.1,14.8,5.2,2014-01-26
2014,1,27,66.9,0.0,11.3,15.4,7.4,2014-01-27
2014,1,28,63.8,0.0,11.9,17.0,7.0,2014-01-28
2014,1,29,67.8,6.2,11.9,16.0,8.0,2014-01-29
2014,1,30,67.8,4.2,11.7,16.0,7.4,2014-01-30
2014,1,31,73.0,21.4,11.0,15.2,6.6,2014-01-31
2014,2,1,83.4,1.8,9.4,12.6,6.4,2014-02-01
2014,2,2,65.5,0.0,12.5,17.0,5.6,2014-02-02
2014,2,3,62.1,0.0,11.7,16.2,4.4,2014-02-03
2014,2,4,52.3,0.0,11.5,15.6,2.4,2014-02-04
2014,2,5,71.6,20.0,10.9,15.4,7.4,2014-02-05
2014,2,6,82.3,0.0,9.1,13.2,6.0,2014-02-06
2014,2,7,,31.8,,16.2,,2014-02-07
2014,2,8,76.8,0.0,11.3,16.4,4.6,2014-02-08
2014,2,9,64.8,0.6,12.1,16.6,5.4,2014-02-09
2014,2,10,63.6,7.5,11.5,15.4,5.6,2014-02-10
2014,2,11,79.6,0.5,10.7,15.4,7.0,2014-02-11
2014,2,12,67.6,0.3,11.3,15.8,5.0,2014-02-12
2014,2,13,70.8,,12.1,16.4,6.6,2014-02-13
2014,2,14,82.6,20.2,10.2,15.0,7.0,2014-02-14
2014,2,15,77.1,5.0,10.5,15.4,5.6,2014-02-15
2014,2,16,78.5,0.0,10.7,15.6,6.8,2014-02-16
2014,2,17,,2.2,,16.4,7.6,2014-02-17
2014,2,18,72.1,0.3,11.5,16.6,6.2,2014-02-18
2014,2,19,71.7,0.0,12.1,16.0,7.0,2014-02-19
2014,2,20,72.1,0.0,11.6,15.4,6.6,2014-02-20
2014,2,21,68.5,0.0,12.0,16.4,7.2,2014-02-21
2014,2,22,72.9,13.4,12.0,16.0,7.4,2014-02-22
2014,2,23,78.7,4.1,11.5,15.4,6.2,2014-02-23
2014,2,24,72.6,0.0,12.0,16.8,7.0,2014-02-24
2014,2,25,75.5,,12.7,17.6,6.6,2014-02-25
2014,2,26,71.2,0.0,12.7,16.8,7.2,2014-02-26
2014,2,27,73.2,0.0,12.2,15.6,7.6,2014-02-27
2014,2,28,71.0,0.0,13.0,18.0,8.8,2014-02-28
2014,3,1,66.9,0.0,12.6,18.4,6.4,2014-03-01
2014,3,2,73.3,0.0,11.8,18.0,6.0,2014-03-02
2014,3,3,69.5,0.0,12.4,16.8,5.0,2014-03-03
2014,3,4,67.2,0.1,12.1,17.2,6.6,2014-03-04
2014,3,5,78.2,0.2,11.7,16.2,7.8,2014-03-05
2014,3,6,68.6,0.0,12.1,17.0,7.0,2014-03-06
2014,3,7,68.4,10.0,13.3,17.4,6.6,2014-03-07
2014,3,8,75.2,0.0,11.3,14.8,6.0,2014-03-08
2014,3,9,79.0,0.0,12.2,16.6,6.4,2014-03-09
2014,3,10,77.7,0.0,11.8,16.4,6.0,2014-03-10
2014,3,11,71.4,0.3,12.1,17.6,6.4,2014-03-11
2014,3,12,80.6,25.8,11.6,15.8,5.8,2014-03-12
2014,3,13,77.9,0.3,11.9,16.8,7.0,2014-03-13
2014,3,14,82.0,0.0,11.1,16.4,5.6,2014-03-14
2014,3,15,78.3,0.1,10.9,15.8,5.0,2014-03-15
2014,3,16,79.5,0.0,11.0,16.2,5.8,2014-03-16
2014,3,17,81.7,3.7,10.4,16.6,6.2,2014-03-17
2014,3,18,89.1,6.6,9.6,15.8,6.6,2014-03-18
2014,3,19,89.8,1.0,9.1,14.8,6.0,2014-03-19
2014,3,20,85.3,5.8,9.5,15.4,5.4,2014-03-20
2014,3,21,78.6,0.0,11.3,15.8,5.4,2014-03-21
2014,3,22,77.8,2.5,10.6,16.0,6.6,2014-03-22
2014,3,23,74.4,0.0,11.6,16.6,6.4,2014-03-23
2014,3,24,72.8,0.0,11.9,17.0,5.8,2014-03-24
2014,3,25,70.1,0.0,11.6,16.4,6.6,2014-03-25
2014,3,26,79.5,4.1,10.4,14.6,7.0,2014-03-26
2014,3,27,71.9,0.0,10.7,16.2,5.0,2014-03-27
2014,3,28,67.7,0.0,11.3,17.0,5.2,2014-03-28
2014,3,29,70.8,0.0,9.1,16.4,2.2,2014-03-29
2014,3,30,67.0,0.0,9.5,14.6,2.8,2014-03-30
2014,3,31,66.1,0.0,10.7,15.8,3.2,2014-03-31
2014,4,1,69.8,9.4,10.9,15.4,5.4,2014-04-01
2014,4,2,74.3,2.9,11.1,15.8,6.8,2014-04-02
2014,4,3,71.7,0.0,11.7,16.2,6.4,2014-04-03
2014,4,4,69.3,0.2,11.4,15.8,6.8,2014-04-04
2014,4,5,67.2,0.0,11.3,15.2,7.0,2014-04-05
2014,4,6,70.0,0.0,11.5,15.8,6.0,2014-04-06
2014,4,7,70.7,6.1,11.9,18.0,7.6,2014-04-07
2014,4,8,66.3,0.0,12.4,16.2,7.8,2014-04-08
2014,4,9,70.9,1.3,10.9,16.8,5.4,2014-04-09
2014,4,10,74.5,0.6,10.7,16.0,6.8,2014-04-10
2014,4,11,67.8,0.0,12.3,17.8,3.6,2014-04-11
2014,4,12,60.7,0.0,11.4,16.4,4.2,2014-04-12
2014,4,13,74.9,0.0,10.7,13.8,6.8,2014-04-13
2014,4,14,67.9,0.0,12.4,17.0,6.0,2014-04-14
2014,4,15,67.2,0.0,11.5,16.6,5.0,2014-04-15
2014,4,16,63.3,0.0,11.3,17.0,5.0,2014-04-16
2014,4,17,67.4,0.0,11.1,16.8,5.2,2014-04-17
2014,4,18,71.7,0.0,9.9,15.2,4.0,2014-04-18
2014,4,19,76.5,10.0,9.7,15.8,4.6,2014-04-19
2014,4,20,77.4,0.0,9.4,14.6,4.0,2014-04-20
2014,4,21,69.2,,10.7,15.6,6.6,2014-04-21
2014,4,22,74.7,0.0,9.3,15.2,3.0,2014-04-22
2014,4,23,75.4,8.6,8.4,14.4,3.4,2014-04-23
2014,4,24,76.0,0.0,9.5,15.6,3.8,2014-04-24
2014,4,25,69.5,0.0,10.5,15.2,3.6,2014-04-25
2014,4,26,66.9,0.0,9.4,14.6,3.4,2014-04-26
2014,4,27,61.0,0.0,9.8,15.6,1.6,2014-04-27
2014,4,28,63.8,0.0,10.0,15.8,1.6,2014-04-28
2014,4,29,,1.8,,15.6,4.6,2014-04-29
2014,4,30,70.3,0.0,9.7,16.4,5.0,2014-04-30
2014,5,1,,0.0,,16.4,4.0,2014-05-01
2014,5,2,52.8,0.0,9.5,15.8,1.0,2014-05-02
2014,5,3,61.8,0.0,11.1,16.4,3.0,2014-05-03
2014,5,4,65.2,0.0,9.4,15.8,2.2,2014-05-04
2014,5,5,55.9,0.0,10.2,15.6,3.6,2014-05-05
2014,5,6,62.7,0.0,8.9,15.4,2.4,2014-05-06
2014,5,7,59.0,0.0,10.7,16.6,2.2,2014-05-07
2014,5,8,54.3,0.0,9.5,16.4,2.0,2014-05-08
2014,5,9,58.3,0.0,9.1,15.4,2.2,2014-05-09
2014,5,10,59.5,0.0,9.5,15.2,3.8,2014-05-10
2014,5,11,65.3,0.1,9.7,14.4,4.4,2014-05-11
2014,5,12,58.7,0.0,9.3,14.0,2.8,2014-05-12
2014,5,13,58.4,0.0,10.3,15.8,2.6,2014-05-13
2014,5,14,53.6,0.0,9.8,16.0,2.0,2014-05-14
2014,5,15,52.1,0.0,10.3,16.6,1.6,2014-05-15
2014,5,16,54.6,0.0,9.8,15.2,1.6,2014-05-16
2014,5,17,52.9,0.0,9.0,14.8,0.8,2014-05-17
2014,5,18,54.8,0.0,9.8,14.4,3.0,2014-05-18
2014,5,19,58.1,0.0,10.1,15.8,2.8,2014-05-19
2014,5,20,54.0,0.0,9.9,14.6,3.6,2014-05-20
2014,5,21,53.5,0.0,11.0,17.2,3.0,2014-05-21
2014,5,22,62.5,0.0,10.3,17.2,4.0,2014-05-22
2014,5,23,63.2,0.0,10.5,17.0,4.0,2014-05-23
2014,5,24,,0.0,,17.6,,2014-05-24
2014,5,25,78.3,0.0,8.4,17.4,-1.0,2014-05-25
2014,5,26,73.8,0.0,8.9,16.6,-1.8,2014-05-26
2014,5,27,49.7,0.0,7.9,16.0,-0.4,2014-05-27
2014,5,28,51.3,0.0,9.1,16.0,1.0,2014-05-28
2014,5,29,50.1,0.0,9.8,17.0,0.6,2014-05-29
